index,Product_Code,Product_Weight,Product_Fat_Content,Product_Salt_Content,Product_Visibility,Product_Type,Product_MRP,Store_Code,Store_Opened,Store_Size,Store_Location_Type,Store_Type,Product_Store_Sales
5174,FOOD-32-25,7.96,Regular,Regular,0.16875645765421837,Canned,192.36175,S-0522,2009,Medium,Tier 3,Supermarket Type2,2750.4198
7137,FOOD-07-78,9.31,High Salt,Regular,-0.1950181222348323,Frozen Foods,66.68875000000001,S-1305,2002,, 2,Supermarket Type1,822.263
3644,NCON-33-38,18.0,NA,Regular,-0.12442551989041475,Health and Hygiene,189.2005,S-1305,2002,,2,Supermarket Type1,2059.9852
952,FOOD-29-43,,regular,Regular,0.2267401596541733,Breads,31.31975,S-0783,1985,Medium, 3,Supermarket Type3,984.7182
2683,FOOD-33-85,5.175,low Salt,Regular,0.19353836312214692,Canned,94.27799999999999,S-1421,1999,Medium,1,Supermarket Type1,1448.7808
3364,FOOD-13-40,15.15,High Salt,High Salt,0.11085202298560004,Snack Foods,152.4105,S-1305,2002,,Tier 2,Supermarket Type1,2241.0828
4980,FOOD-01-10,16.7,r,High Salt,0.19684044299889186,Snack Foods,169.76275,S-0493,2007,,Tier 2,Supermarket Type1,4811.7366
8122,NCON-48-09,5.32,NA,Regular,0.30473881603760294,Health and Hygiene,115.83425,S-1015,2004,Small,Tier 2,Supermarket Type1,2648.5524
3011,FOOD-63-31,20.85,High Salt,High Salt,0.24964218794106097,Baking Goods,99.06425,S-1421,1999,Medium,1,Supermarket Type1,265.6542
538,FOOD-38-78,16.6,High Salt,Regular,0.16290244319837563,Frozen Foods,61.576750000000004,S-1334,1997,Small,Tier 1,Supermarket Type1,1049.9666
1228,FOOD-48-12,7.56,Regular,Regular,0.2530427552806047,Frozen Foods,183.07874999999999,S-0522,2009,Medium, 3,Supermarket Type2,2503.408
4144,FOOD-32-06,19.85,High Salt,Regular,0.07232417299907411,Dairy,321.4855,S-0377,1987,High,Tier 3,Supermarket Type1,5034.7796
534,FOOD-56-84,13.35,Regular,Regular,0.37448793438507466,Frozen Foods,177.799,S-0493,2007,, 2,Supermarket Type1,2684.5056
17,FOOD-17-47,9.0,High Salt,High Salt,0.26305204047868547,Breakfast,57.951750000000004,S-1421,1999,Medium,Tier 1,Supermarket Type1,718.3982
2431,NCON-02-15,,NA,Regular,0.19941995888074995,Others,94.98849999999999,S-0783,1985,Medium,Tier 3,Supermarket Type3,2348.9424
3893,FOOD-49-78,17.5,Low Salt,Low Salt,0.11686850730628846,Frozen Foods,310.413,S-1421,1999,Medium,Tier 1,Supermarket Type1,6199.9296
1728,NCON-38-16,11.15,NA,Regular,0.2711400966290305,Others,72.39274999999999,S-1305,2002,,Tier 2,Supermarket Type1,790.9704
5783,FOOD-65-06,9.035,r,High Salt,0.4176732371124585,Meat,178.83849999999998,S-0493,2007,,Tier 2,Supermarket Type1,2708.4744
8209,NCON-01-71,19.75,NA,Regular,0.1199258937844534,Household,117.7915,S-0493,2007,,Tier 2,Supermarket Type1,3075.9959999999996
121,BVRG-01-07,12.65,Low Salt,Low Salt,0.25103355751771517,Soft Drinks,188.82225,S-1305,2002,,Tier 2,Supermarket Type1,2085.9514
1163,FOOD-07-48,9.6,r,High Salt,0.14956346479003488,Breads,120.99875,S-0522,2009,Medium,Tier 3,Supermarket Type2,1341.5870000000002
8222,FOOD-24-07,13.85,regular,High Salt,0.23749974526302128,Breakfast,279.2875,S-1421,1999,Medium,1,Supermarket Type1,3029.39
5330,FOOD-29-77,16.2,low Salt,Regular,0.3248048521805054,Canned,116.8375,S-0290,1998,,Tier 3,Grocery Store,399.48
3272,FOOD-65-64,20.35,r,Low Salt,0.28970600442517586,Meat,218.03650000000002,S-1421,1999,Medium,Tier 1,Supermarket Type1,4925.5884
4011,FOOD-14-21,19.35,Regular,Regular,0.12924951063737147,Frozen Foods,141.01225,S-0493,2007,,Tier 2,Supermarket Type1,3374.2744
3448,FOOD-63-26,17.6,High Salt,High Salt,0.21800145641715332,Snack Foods,137.84775,S-0493,2007,,Tier 2,Supermarket Type1,715.0692
3534,FOOD-13-44,5.94,High Salt,High Salt,0.17186770784530758,Breads,226.8195,S-0493,2007,,Tier 2,Supermarket Type1,1877.556
6657,FOOD-07-83,,High Salt,Regular,0.11835856960947104,Dairy,204.17775,S-0551,1985,Small,Tier 1,Grocery Store,862.211
5601,FOOD-56-22,20.25,High Salt,High Salt,0.13707463295591932,Fruits and Vegetables,267.5965,S-0377,1987,High,Tier 3,Supermarket Type1,3113.2808
6462,FOOD-02-61,,High Salt,High Salt,0.0,Snacks,130.318,S-0783,1985,Medium,Tier 3,Supermarket Type3,3914.9040000000005
1467,FOOD-07-25,,High Salt,High Salt,0.0,Dairy,220.326,S-0783,1985,Medium,Tier 3,Supermarket Type3,6064.1064
1619,FOOD-41-65,,Regular,Regular,0.23668401720437315,Frozen Foods,40.05675,S-0783,1985,Medium,Tier 3,Supermarket Type3,419.454
7344,FOOD-13-43,,Regular,Regular,0.12583473288404914,Breads,275.7085,S-0783,1985,Medium,Tier 3,Supermarket Type3,3225.1352
2292,BVRG-71-47,20.75,Regular,Regular,0.14607041110368657,Soft Drinks,182.003,S-0522,2009,Medium,Tier 3,Supermarket Type2,1366.2216
7590,NCON-24-28,7.39,NA,Regular,0.34752116913937775,Others,169.30875,S-0522,2009,Medium, 3,Supermarket Type2,2290.3520000000003
7960,FOOD-17-28,21.1,High Salt,High Salt,0.401876793308596,Fruits and Vegetables,71.271,S-1334,1997,Small, 1,Supermarket Type1,639.168
4142,FOOD-07-12,19.2,regular,Regular,-0.3169892521837294,Frozen Foods,129.86075,S-0522,2009,Medium,Tier 3,Supermarket Type2,1667.829
7315,FOOD-71-06,,High Salt,High Salt,0.30983896301143277,Dairy,44.635749999999994,S-0783,1985,Medium,Tier 3,Supermarket Type3,1293.6494
5236,FOOD-07-36,16.1,High Salt,Regular,0.1854091071118137,Fruits and Vegetables,310.1695,S-1305,2002,,Tier 2,Supermarket Type1,6358.39
4366,FOOD-01-14,11.35,High Salt,High Salt,0.15283565683439188,Dairy,220.57600000000002,S-1421,1999,Medium,Tier 1,Supermarket Type1,4042.7376
1943,FOOD-63-35,4.635,low Salt,Regular,0.3757324021161869,Breads,148.87425000000002,S-1305,2002,, 2,Supermarket Type1,2826.9868
8517,FOOD-49-84,20.75,High Salt,High Salt,0.2891479984367867,Frozen Foods,213.53974999999997,S-1334,1997,Small,Tier 1,Supermarket Type1,3608.636
384,FOOD-65-50,6.11,r,High Salt,0.3208128519869489,Fruits and Vegetables,153.121,S-1334,1997,Small,Tier 1,Supermarket Type1,3523.4136
7001,FOOD-29-64,14.3,High Salt,High Salt,0.22288148644515093,Meat,255.57324999999997,S-1334,1997,Small,Tier 1,Supermarket Type1,3799.0548
6794,NCON-17-21,19.6,NA,Regular,0.15900252199257722,Health and Hygiene,180.003,S-1015,2004,Small,2,Supermarket Type1,2884.2456
972,FOOD-64-81,16.75,regular,Regular,0.1726266636415128,Snack Foods,38.97775,S-1305,2002,,Tier 2,Supermarket Type1,314.2576
1267,NCON-07-84,9.6,NA,Regular,0.1567701342730815,Health and Hygiene,223.27675,S-0522,2009,Medium,Tier 3,Supermarket Type2,1884.214
7401,FOOD-49-39,18.2,High Salt,High Salt,0.11056078418679925,Vegetables,61.488,S-1421,1999,Medium,Tier 1,Supermarket Type1,1640.5312
4991,NCON-64-84,17.6,NA,Regular,0.1374966399589459,Health and Hygiene,283.32375,S-1334,1997,Small, 1,Supermarket Type1,8508.924
7490,FOOD-13-26,11.35,Regular,Regular,0.1758767466153499,Snacks,54.376000000000005,S-0522,2009,Medium,Tier 3,Supermarket Type2,607.2096
1071,NCON-71-15,8.18,NA,Regular,0.11457551221792553,Household,167.51925,S-1015,2004,Small,Tier 2,Supermarket Type1,1985.4156
6748,FOOD-09-40,13.35,High Salt,High Salt,0.3864429569807166,Snacks,213.33249999999998,S-1015,2004,Small,Tier 2,Supermarket Type1,1797.66
7152,NCON-24-38,12.35,NA,Regular,0.2047135755146688,Health and Hygiene,35.277,S-0522,2009,Medium,Tier 3,Supermarket Type2,346.216
7859,NCON-17-70,20.7,NA,Regular,0.2562994966830797,Household,177.17075,S-0290,1998,,Tier 3,Grocery Store,151.1366
2209,FOOD-72-69,,Regular,Regular,0.2938140687577775,Snack Foods,230.80974999999998,S-0551,1985,Small, 1,Grocery Store,387.4956
7951,FOOD-56-14,10.895,regular,Regular,0.3698443902508189,Dairy,321.571,S-1015,2004,Small,Tier 2,Supermarket Type1,4218.5088
6186,FOOD-35-13,,low Salt,Regular,0.2339244365174361,Frozen Foods,124.78174999999999,S-0783,1985,Medium, 3,Supermarket Type3,2387.5588
6640,FOOD-29-64,,High Salt,High Salt,0.22234117477426443,Meat,252.19825000000003,S-0783,1985,Medium,Tier 3,Supermarket Type3,5487.5236
8182,BVRG-49-86,8.93,Regular,Regular,0.1689172341710579,Dairy,179.2925,S-0522,2009,Medium,Tier 3,Supermarket Type2,1225.072
2922,NCON-65-21,,NA,Regular,0.23316578222372167,Health and Hygiene,239.51049999999998,S-0783,1985,Medium,Tier 3,Supermarket Type3,7142.7024
6279,FOOD-65-50,,High Salt,High Salt,0.3200351340087522,Fruits and Vegetables,154.371,S-0783,1985,Medium,Tier 3,Supermarket Type3,1565.9616
2977,NCON-65-46,20.6,NA,Regular,0.3447139132672193,Household,83.83699999999999,S-0290,1998,,Tier 3,Grocery Store,149.1392
2183,BVRG-71-14,13.35,Regular,Regular,0.13363325559156297,Dairy,86.8765,S-0522,2009,Medium,Tier 3,Supermarket Type2,1518.024
5944,FOOD-71-50,14.65,High Salt,Regular,0.41399039843938407,Fruits,53.4615,S-1334,1997,Small,Tier 1,Supermarket Type1,1034.6532
6447,FOOD-65-42,,High Salt,High Salt,0.08941744796179323,Frozen Foods,88.20225,S-0783,1985,Medium,Tier 3,Supermarket Type3,2255.7304
7788,FOOD-32-06,19.85,High Salt,Regular,0.07255863146449222,Dairy,320.7355,S-0493,2007,,2,Supermarket Type1,5829.7448
5714,NCON-15-65,11.8,NA,Regular,0.15125811383195284,Cosmetics,210.08575000000002,S-1421,1999,Medium, 1,Supermarket Type1,533.3058
1761,FOOD-17-33,11.5,low Salt,Regular,0.0,Fruits and Vegetables,150.5815,S-1421,1999,Medium, 1,Supermarket Type1,2841.6344
856,FOOD-63-86,10.195,High Salt,High Salt,0.1116054971764384,Meat,236.88875,S-1015,2004,Small, 2,Supermarket Type1,2356.9320000000002
5441,FOOD-32-34,18.5,low Salt,Regular,0.16083109152150898,Meat,101.14649999999999,S-0522,2009,Medium,Tier 3,Supermarket Type2,1695.1268
217,FOOD-17-13,13.65,regular,High Salt,0.3673902938293281,Frozen Foods,315.11699999999996,S-0290,1998,,Tier 3,Grocery Store,260.9936
7742,NCON-49-34,6.675,NA,Regular,0.1471336297384116,Household,34.609249999999996,S-0377,1987,High,Tier 3,Supermarket Type1,952.7598
5501,NCON-32-15,10.65,NA,Regular,0.22087423344518933,Others,194.94074999999998,S-1305,2002,,2,Supermarket Type1,1644.526
2740,FOOD-07-36,16.1,regular,Regular,0.18536531498638034,Fruits and Vegetables,306.79449999999997,S-1421,1999,Medium,Tier 1,Supermarket Type1,2797.6916
4870,FOOD-33-40,13.65,High Salt,High Salt,0.1609994285704145,Snacks,91.53774999999999,S-1334,1997,Small,Tier 1,Supermarket Type1,2059.9852
810,FOOD-17-60,5.15,regular,High Salt,0.24731662297548865,Meat,147.0485,S-1015,2004,Small,2,Supermarket Type1,2848.2924
7380,NCON-00-34,,NA,Regular,0.11221536882263498,Household,144.17675,S-0783,1985,Medium, 3,Supermarket Type3,4751.8146
5026,NCON-17-65,8.42,NA,Regular,0.33506866460473445,Health and Hygiene,69.021,S-1334,1997,Small,Tier 1,Supermarket Type1,703.0848
7585,FOOD-07-86,,low Salt,Regular,-0.0,Dairy,54.04375,S-0551,1985,Small,Tier 1,Grocery Store,49.935
2148,BVRG-01-77,10.8,regular,Regular,0.24718693937989522,Soft Drinks,179.878,S-1334,1997,Small,Tier 1,Supermarket Type1,2580.6408
8040,FOOD-15-78,,High Salt,High Salt,0.3863790612856758,Frozen Foods,188.036,S-0783,1985,Medium,Tier 3,Supermarket Type3,2985.4472
7606,FOOD-64-31,15.7,regular,Regular,0.27169117946668786,Baking Goods,306.8405,S-1305,2002,,Tier 2,Supermarket Type1,2013.3792
1833,FOOD-14-78,16.0,Regular,Regular,0.30079927858956046,Dairy,168.01925,S-0493,2007,,Tier 2,Supermarket Type1,1985.4156
4210,NCON-35-46,16.6,NA,Regular,0.16600074397423645,Household,210.793,S-0377,1987,High,Tier 3,Supermarket Type1,1962.7784
6800,BVRG-72-60,17.25,Regular,Regular,0.18740019743852993,Dairy,106.76500000000001,S-1421,1999,Medium,Tier 1,Supermarket Type1,932.12
6873,FOOD-59-69,11.5,regular,Regular,0.21537107512384293,Snack Foods,138.6405,S-0493,2007,,2,Supermarket Type1,1540.6612
1485,FOOD-32-14,,High Salt,Regular,0.3129492802356318,Meat,113.63025,S-0783,1985,Medium,Tier 3,Supermarket Type3,4960.21
6818,NCON-01-41,9.895,NA,Regular,0.24533432699074134,Household,281.33025,S-1305,2002,,Tier 2,Supermarket Type1,6041.4692
5200,FOOD-15-14,10.3,regular,Regular,0.3834048304338379,Meat,119.70599999999999,S-0493,2007,,Tier 2,Supermarket Type1,2804.3496
3424,FOOD-24-40,19.6,High Salt,High Salt,0.3580993311917798,Snack Foods,201.602,S-1421,1999,Medium, 1,Supermarket Type1,1174.4712
5212,FOOD-59-31,,regular,Low Salt,0.33573639659709226,Baking Goods,57.8695,S-0783,1985,Medium,Tier 3,Supermarket Type3,1310.2944
2902,NCON-09-65,10.5,NA,Regular,0.1651400980985539,Household,204.51325,S-1015,2004,Small,Tier 2,Supermarket Type1,2566.659
734,NCON-32-70,5.03,NA,Regular,0.09297792211057418,Household,143.3445,S-1015,2004,Small,Tier 2,Supermarket Type1,2665.8632
21,FOOD-33-52,,High Salt,High Salt,0.1881486725969652,Baking Goods,170.6805,S-0783,1985,Medium,3,Supermarket Type3,4064.0432
7806,FOOD-35-39,17.0,regular,Regular,0.3687061797692032,Fruits and Vegetables,204.38825000000003,S-1421,1999,Medium,Tier 1,Supermarket Type1,1539.9954
7408,FOOD-14-40,,Regular,Regular,0.14626108846853286,Fruits and Vegetables,217.622,S-0783,1985,Medium,Tier 3,Supermarket Type3,6157.3184
7366,FOOD-04-25,5.8,Regular,Regular,0.3629001928905522,Dairy,101.77149999999999,S-0493,2007,,Tier 2,Supermarket Type1,2498.0816
756,FOOD-24-42,17.7,High Salt,Regular,0.10787357415048414,Frozen Foods,108.17625,S-1305,2002,, 2,Supermarket Type1,1061.951
7319,FOOD-35-60,8.575,regular,High Salt,0.268016620753266,Dairy,232.72424999999998,S-1015,2004,Small,Tier 2,Supermarket Type1,3316.3498
4787,FOOD-48-35,12.15,Regular,Regular,0.1473749877014414,Breads,193.89800000000002,S-1015,2004,Small,2,Supermarket Type1,3467.4864
3864,FOOD-72-12,,regular,High Salt,0.2090227236450621,Frozen Foods,65.27425,S-0783,1985,Medium, 3,Supermarket Type3,1733.7432
8490,FOOD-48-50,,regular,High Salt,0.3198373086430037,Fruits and Vegetables,192.944,S-0551,1985,Small,1,Grocery Store,487.3656
2806,NCON-00-65,8.6,NA,Regular,0.18061435435756484,Health and Hygiene,169.01925,S-1334,1997,Small,Tier 1,Supermarket Type1,2127.231
6085,FOOD-38-24,20.0,High Salt,Regular,0.18537267598003757,Baking Goods,44.38575,S-1015,2004,Small,2,Supermarket Type1,401.4774
6436,BVRG-24-24,8.52,Regular,Regular,0.1644817436678004,Soft Drinks,179.46024999999997,S-1015,2004,Small,2,Supermarket Type1,3506.7686
6664,FOOD-35-81,6.89,r,High Salt,0.3697364940062044,Snack Foods,233.60250000000002,S-1305,2002,,Tier 2,Supermarket Type1,4440.8859999999995
3249,FOOD-14-43,,r,High Salt,0.2566326616001946,Starchy Foods,92.37,S-0783,1985,Medium,Tier 3,Supermarket Type3,1677.816
8006,NCON-38-38,12.5,NA,Regular,0.13729115776334613,Health and Hygiene,110.923,S-1334,1997,Small,Tier 1,Supermarket Type1,2167.8448
3097,NCON-35-28,8.02,NA,Regular,0.1410721659293569,Household,186.99649999999997,S-1421,1999,Medium,Tier 1,Supermarket Type1,3427.5384
3494,FOOD-38-44,8.0,High Salt,High Salt,0.17410327682154636,Breads,299.2615,S-1421,1999,Medium,Tier 1,Supermarket Type1,6972.2576
6686,FOOD-02-26,7.365,low Salt,Regular,0.4002705984705846,Snack Foods,106.89,S-1421,1999,Medium,Tier 1,Supermarket Type1,1677.816
820,BVRG-17-48,18.85,Regular,Regular,0.3016762701970442,Hard Drinks,152.042,S-1421,1999,Medium,Tier 1,Supermarket Type1,3195.84
1073,NCON-00-28,20.0,NA,Regular,0.28546819787850275,Others,34.39875,S-1305,2002,,Tier 2,Supermarket Type1,1025.3319999999999
4677,FOOD-15-30,16.1,High Salt,High Salt,0.1167188673694189,Fruits and Vegetables,126.6995,S-1305,2002,,Tier 2,Supermarket Type1,1186.4556
3634,FOOD-35-06,10.895,regular,High Salt,0.09819050361414794,Dairy,145.21624999999997,S-1305,2002,,Tier 2,Supermarket Type1,1601.249
3215,NCON-71-46,16.0,NA,Regular,0.3151034211175753,Household,257.61275,S-1421,1999,Medium,Tier 1,Supermarket Type1,1486.7314
5054,FOOD-13-35,7.72,r,High Salt,0.2735830129960557,Breads,88.62325,S-1421,1999,Medium,1,Supermarket Type1,623.1888
2121,NCON-35-46,16.6,NA,Regular,0.1660698587944242,Household,213.418,S-1334,1997,Small,Tier 1,Supermarket Type1,1605.9096
672,FOOD-56-32,8.21,Regular,Regular,0.21212173627424416,Dairy,101.52475000000001,S-1421,1999,Medium,Tier 1,Supermarket Type1,1308.297
5156,NCON-29-21,15.2,NA,Regular,0.3118636512965241,Health and Hygiene,133.5615,S-1305,2002,, 2,Supermarket Type1,1506.0396
5723,FOOD-63-13,8.18,High Salt,High Salt,0.28734770749042005,Frozen Foods,60.198499999999996,S-1305,2002,,Tier 2,Supermarket Type1,458.0704
3798,NCON-64-70,13.0,NA,Regular,0.20451044961077172,Household,310.87674999999996,S-1334,1997,Small,1,Supermarket Type1,2805.0154
7089,FOOD-71-67,20.7,Regular,Regular,0.22143782423064043,Fruits and Vegetables,39.938250000000004,S-0493,2007,,Tier 2,Supermarket Type1,872.8638
653,BVRG-49-14,18.35,Regular,Regular,0.1826178797379928,Dairy,183.7925,S-0522,2009,Medium,Tier 3,Supermarket Type2,1990.7420000000002
3704,FOOD-72-26,6.935,High Salt,High Salt,0.2033383116876896,Snacks,118.91650000000001,S-1421,1999,Medium,Tier 1,Supermarket Type1,820.2656
6937,FOOD-09-28,7.1,Regular,Regular,0.33261683360888394,Fruits and Vegetables,207.26,S-0493,2007,,Tier 2,Supermarket Type1,1211.756
8134,FOOD-33-83,5.325,High Salt,High Salt,0.3734493606903083,Dairy,56.53725,S-0493,2007,,Tier 2,Supermarket Type1,1240.3854
1557,NCON-13-65,12.6,NA,Regular,0.2534575763318193,Health and Hygiene,142.42675,S-1305,2002,,Tier 2,Supermarket Type1,1462.0968
1754,FOOD-32-02,9.195,High Salt,High Salt,0.4524522472040558,Fruits and Vegetables,116.252,S-0290,1998,,Tier 3,Grocery Store,202.4032
3950,FOOD-38-77,8.06,High Salt,Regular,0.1891564881255729,Breakfast,277.79075,S-0290,1998,,3,Grocery Store,693.0978
2030,FOOD-59-32,12.6,High Salt,High Salt,-0.25110744114820654,Frozen Foods,117.99875,S-0493,2007,,Tier 2,Supermarket Type1,2270.3779999999997
6623,BVRG-07-44,8.85,High Salt,High Salt,-0.3355162991569858,Soft Drinks,142.5485,S-0377,1987,High,Tier 3,Supermarket Type1,1609.9044
2435,FOOD-65-35,,Regular,Regular,0.3784169512587934,Breads,209.79625000000001,S-0551,1985,Small,Tier 1,Grocery Store,352.874
5358,FOOD-04-30,16.35,High Salt,High Salt,0.24971877582592783,Fruits and Vegetables,270.00775,S-0377,1987,High, 3,Supermarket Type1,4288.4178
695,NCON-15-41,,NA,Regular,-0.18151751981558145,Household,136.0155,S-0783,1985,Medium, 3,Supermarket Type3,2488.7604
1483,FOOD-02-02,10.1,High Salt,High Salt,0.0,Fruits,271.386,S-0377,1987,High,Tier 3,Supermarket Type1,3579.3408
6711,FOOD-63-34,7.02,regular,Regular,0.28477470920009734,Fruits and Vegetables,175.59175,S-0377,1987,High, 3,Supermarket Type1,3563.3616
1184,FOOD-15-50,8.365,High Salt,High Salt,0.19976580538220248,Fruits and Vegetables,229.1485,S-1421,1999,Medium,Tier 1,Supermarket Type1,1713.7692
3264,FOOD-00-12,18.7,Regular,Regular,0.3238679175219429,Frozen Foods,141.75900000000001,S-1305,2002,,Tier 2,Supermarket Type1,3185.1872
5731,FOOD-13-61,9.0,low Salt,Regular,0.29400835192218605,Snacks,198.852,S-0493,2007,,Tier 2,Supermarket Type1,1342.2528
3638,FOOD-72-10,10.395,High Salt,Regular,0.176689297921521,Seafood,186.20049999999998,S-1015,2004,Small, 2,Supermarket Type1,4595.3516
4387,NCON-59-38,17.0,NA,Regular,0.22849355133132312,Health and Hygiene,142.96625,S-1334,1997,Small,1,Supermarket Type1,2586.633
7020,BVRG-72-77,17.6,Regular,Regular,0.20415939606101896,Soft Drinks,195.31575,S-1421,1999,Medium,Tier 1,Supermarket Type1,1315.6208
2068,NCON-14-41,21.1,NA,Regular,0.17024924082062745,Household,172.72324999999998,S-0377,1987,High,Tier 3,Supermarket Type1,3034.0506
5673,FOOD-72-21,14.35,High Salt,High Salt,0.301518891613776,Frozen Foods,279.123,S-1334,1997,Small,1,Supermarket Type1,3243.7776
5753,FOOD-02-14,11.8,High Salt,High Salt,0.23987086942769853,Meat,177.29575,S-1305,2002,,Tier 2,Supermarket Type1,1662.5026
4351,FOOD-65-14,9.3,r,High Salt,0.18304590681028626,Meat,181.78924999999998,S-1305,2002,,2,Supermarket Type1,2482.1024
3790,FOOD-64-42,11.1,High Salt,High Salt,0.18979123003974657,Frozen Foods,211.589,S-1015,2004,Small,2,Supermarket Type1,2109.2544
4979,FOOD-33-62,8.3,High Salt,High Salt,0.195477714842383,Dairy,99.64975000000001,S-1334,1997,Small,1,Supermarket Type1,1569.9564
3808,FOOD-13-12,9.695,High Salt,High Salt,0.21795255905815833,Frozen Foods,295.768,S-1421,1999,Medium,Tier 1,Supermarket Type1,3185.1872
699,FOOD-15-77,13.0,High Salt,High Salt,0.2889603484909305,Canned,239.30325,S-1015,2004,Small,Tier 2,Supermarket Type1,593.2278
3860,BVRG-14-07,15.0,Regular,Regular,0.22176338291070508,Soft Drinks,72.021,S-1305,2002,,Tier 2,Supermarket Type1,639.168
6495,FOOD-41-12,,regular,Regular,0.2555641289383156,Frozen Foods,48.92525,S-0783,1985,Medium,Tier 3,Supermarket Type3,1516.0266
547,FOOD-14-65,12.15,Regular,Regular,0.17554323399094596,Frozen Foods,305.08725,S-0290,1998,,Tier 3,Grocery Store,1014.6792
7489,BVRG-71-60,19.6,High Salt,Regular,0.15580768594648983,Dairy,46.71475,S-1305,2002,,2,Supermarket Type1,614.5334
3787,FOOD-59-81,18.85,High Salt,High Salt,0.3722712169910535,Snack Foods,305.5905,S-1305,2002,,Tier 2,Supermarket Type1,3271.7412
7095,FOOD-33-78,,High Salt,High Salt,0.0,Frozen Foods,153.16375,S-0783,1985,Medium, 3,Supermarket Type3,5582.733
8064,FOOD-41-39,8.1,Regular,Regular,0.3581839331963398,Fruits and Vegetables,253.11275,S-1305,2002,,2,Supermarket Type1,5309.755
6659,FOOD-32-10,7.905,Regular,Regular,0.10006157604195529,Snack Foods,303.051,S-1334,1997,Small,Tier 1,Supermarket Type1,3004.0896
2705,BVRG-41-35,8.88,regular,Regular,0.29481541004499745,Hard Drinks,181.71025,S-1421,1999,Medium,Tier 1,Supermarket Type1,1219.7456
2573,FOOD-48-26,10.3,High Salt,High Salt,0.13646664794007363,Snack Foods,99.8175,S-0290,1998,,3,Grocery Store,259.66200000000003
1815,FOOD-00-78,13.65,r,High Salt,0.26999749072908064,Frozen Foods,237.67825,S-1015,2004,Small, 2,Supermarket Type1,1977.4260000000002
